ChatID	Autor	Phrase	Timestamp
14272250	Пользователь	Доброе утро, что делать, если УО давно прекратила управление домом. На МКД организовано ТСЖ, однако никто из членов ТСЖ не принял тех.документацию на дом. УО уже писала много писем с требованием забрать документы на МКД, которым она не управляет	2025-03-13 09:38:41.252000+03:00
14272250	Оператор	Здравствуйте, Анатолий Леонидович	2025-03-13 09:38:47.928000+03:00
14272250	Пользователь	?	2025-03-13 09:38:48.705000+03:00
14272250	Оператор	Минуту, пожалуйста	2025-03-13 09:39:48.603000+03:00
14272250	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярным материалом Системы в этом месяце:  	2025-03-13 10:20:10.178000+03:00
14272252	Пользователь	В бюджетном учреждении стоит на балансе ограждение и калитка с воротами. Теперь учреждение заключает договор на приобретение и установку электронного замка на калитку. Увеличит ли установка замка стоимость ограждения с калиткой?	2025-03-13 09:38:49.729000+03:00
14272252	Оператор	Нет увеличивать стоимость ограждения не нужно.  	2025-03-13 09:40:41.523000+03:00
14272252	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярным материалом Системы:  	2025-03-13 09:52:08.325000+03:00
14272253	Пользователь	изменения 2025	2025-03-13 09:38:56.005000+03:00
14272258	Оператор	Передали обращение в профильный отдел. Ожидайте ответа на электронную почту	2025-03-13 09:40:09.560000+03:00
14272259	Пользователь	да, спасибо	2025-03-13 09:39:12.816000+03:00
14272263	Пользователь	Кадастровая стоимость земли Приморский край на 2024 года жля целей налоговоблажения	2025-03-13 09:39:28.369000+03:00
14272263	Оператор	Здравствуйте, Марина Алексеевна	2025-03-13 09:39:35.347000+03:00
14272263	Оператор	Узнать кадастровую стоимость можно через сервис или интерактивную карту на официальном сайте Росреестра. Кроме того, можно направить официальный запрос в территориальное отделение ведомства. Услуга бесплатная. Это следует из части 1 статьи 62 и части 4 статьи 63 Закона от 13.07.2015 № 218-ФЗ, письма ФНС от 07.02.2017 № БС-4-21/2140.  	2025-03-13 09:42:01.162000+03:00
14272263	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-13 09:52:08.105000+03:00
14272264	Пользователь	Добрый день, хочу удалить свои данные паспорта и снилса	2025-03-13 09:39:25.042000+03:00
14272264	Оператор	Здравствуйте, Анастасия Максимовна	2025-03-13 09:39:32.277000+03:00
14272264	Оператор	В настоящее время поступило большое количество вопросов. Ответ на вопрос будет подготовлен в порядке очереди. Пожалуйста, ожидайте...	2025-03-13 09:40:27.287000+03:00
14272264	Пользователь	Коллеги спрашивают насколько безопасно передавать данные в компанию актион? Никто не хочет давать данные паспорта и снилс	2025-03-13 09:51:34.436000+03:00
14272264	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-13 10:18:10.753000+03:00
14272266	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-13 09:56:58.040000+03:00
14272269	Оператор	Ваш вопрос требует более длительного подбора информации. Время ответа займет около 10 мин, ожидайте	2025-03-13 09:40:06.186000+03:00
14272272	Оператор	без НДС    	2025-03-13 09:50:31.608000+03:00
14272277	Оператор	Здравствуйте, Софья Владимировна	2025-03-13 09:39:58.849000+03:00
14272277	Оператор	"В рубрикаторе, в разделе ""все журналы"" во вкладке ""журналы"""	2025-03-13 09:44:07.506000+03:00
14272278	Оператор	Здравствуйте, Элина 	2025-03-13 09:39:58.551000+03:00
14272278	Оператор	В настоящее время поступило большое количество вопросов. Ответ на вопрос будет подготовлен в порядке очереди. Пожалуйста, ожидайте...	2025-03-13 09:40:12.059000+03:00
14272278	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:45:41.444000+03:00
14272278	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-13 09:55:42.635000+03:00
14272279	Оператор	Здравствуйте, Ирина Сергеевна	2025-03-13 09:39:58.286000+03:00
14272279	Оператор	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  	2025-03-13 09:40:30.545000+03:00
14272279	Оператор	"Спасибо за обращение! Предлагаем посмотреть рекомендации, образцы документов и актуальные новости этого месяца:  "" "">Главное в марте  Могу я еще чем-то вам помочь?"	2025-03-13 09:56:53.675000+03:00
14272284	Пользователь	Добрый день. Может ли ООО направить часть чистой прибыли на покупку имущества? Естественно согласие участник оформим протоколом. В этом случае надо ли уплачивать НДФЛ?	2025-03-13 09:40:14.990000+03:00
14272284	Пользователь	да, для ООО	2025-03-13 09:41:52.027000+03:00
14272284	Пользователь	хотим купить складское помещение - часть под хранение товара, часть для сдачи в аренду	2025-03-13 09:42:14.683000+03:00
14272284	Оператор	Может. Это будут просто расходы на ОС 	2025-03-13 09:44:41.826000+03:00
14272284	Пользователь	Спасибо. Но везде пишут, что нераспределенную прибыль можно использовать на выплату дивидендов, увеличение УК, формирование резервного фонда, покрытие убытков прошлых лет	2025-03-13 09:47:56.987000+03:00
14272284	Пользователь	А если покупаем недвижимость за счет нераспределенной прибыли - не будет ли у налоговой вопросы по поводу НДФЛ?	2025-03-13 09:48:29.179000+03:00
14272284	Оператор	Совершенно верно. У вас будет просто расходы на ОС. 	2025-03-13 09:48:47.971000+03:00
14272284	Пользователь	У меня вопрос по налогам - не будет ли у налоговой претензий, что учредитель не заплатил НДФЛ?	2025-03-13 09:49:32.374000+03:00
14272284	Пользователь	Если я просто покупаю ОС, то каким образом это касается счета 84?	2025-03-13 09:52:10.086000+03:00
14272284	Пользователь	Правильно я поняла - мы можем купить ОС. Но это никаким образом не будет касаться счета 84	2025-03-13 09:52:30.395000+03:00
14272284	Оператор	Это будут прочие расходы, которые также влияют на финансовый результат организации.	2025-03-13 09:55:08.316000+03:00
14272284	Оператор	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	2025-03-13 09:58:04.042000+03:00
14272284	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:58:11.373000+03:00
14272286	Оператор	Здравствуйте, Галина Владимировна	2025-03-13 09:40:25.947000+03:00
14272286	Оператор	В настоящее время поступило большое количество вопросов. Ответ на вопрос будет подготовлен в порядке очереди. Пожалуйста, ожидайте...	2025-03-13 09:40:40.764000+03:00
14272286	Оператор	Передаю Ваш вопрос эксперту. Пожалуйста, оставайтесь в чате.	2025-03-13 09:49:18.608000+03:00
14272288	Пользователь	Здравствуйте, подскажите в какую группу основных средств отнести велосипед горный: машины и оборудования или прочие основные средства?	2025-03-13 09:40:25.817000+03:00
14272288	Оператор	Здравствуйте, Мария Борисовна	2025-03-13 09:40:32.743000+03:00
14272288	Оператор	Мария Борисовна, в соответствии с кодом ОКОФ 310.30.92.10.120 — Велосипеды спортивные, велосипед горный корректнее отнести к транспортным средствам, на счёт 101.Х5  	2025-03-13 09:43:48.915000+03:00
14272288	Оператор	Я ответила на Ваш вопрос? Я могу быть Вам еще чем-то полезна?	2025-03-13 09:44:56.342000+03:00
14272288	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:45:00.947000+03:00
14272288	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярным материалом Системы:  	2025-03-13 09:55:01.451000+03:00
14272290	Оператор	Минуту, пожалуйста	2025-03-13 09:41:35.590000+03:00
14272291	Пользователь	Добрый вечер! Компания в январе и феврале подала Уведомления по НДФЛ согласно срокам подачи. В марте в 1С ЗУП установили обновление, связанное с выделением доли РК и СН при расчете среднего заработка, соответственно изменяться суммы НДФЛ для Уведомления по КБК, которые поданы ранее. Необходимо подавать корректировку Уведомлений? Чем это грозит компании?	2025-03-13 09:40:34.351000+03:00
14272291	Оператор	Здравствуйте, Наталья Геннадьевна	2025-03-13 09:40:41.646000+03:00
14272291	Оператор	Уже ищу ответ. Подождите, пожалуйста.	2025-03-13 09:40:50.738000+03:00
14272291	Оператор	При ошибке в уведомлении об исчисленных налогах и взносах направьте в налоговую инспекцию новое уведомление с верными реквизитами. Новое уведомление заполняйте только в отношении обязанности, по которой произошла ошибка. Сдавать уточненные уведомления после сдачи деклараций и расчетов не требуется. Это подтверждает информация ФНС от 30.12.2022. Отрицательным уведомлением ошибки не исправляют. Порядок исправления ошибок в уведомлении зависит от вида ошибки — в сумме или в реквизитах. Подробнее в рекомендации по ссылке  	2025-03-13 09:46:05.403000+03:00
14272291	Оператор	Я могу вам помочь чем-нибудь еще?	2025-03-13 09:51:36.344000+03:00
14272291	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-13 10:02:37.806000+03:00
14272293	Оператор	Здравствуйте, Валентина Пантелеймоновна	2025-03-13 09:40:40.097000+03:00
14272294	Оператор	Электронная почта отписана от новостной рассылки. Рассылки прекратят поступать в течение нескольких дней. 	2025-03-13 09:41:31.991000+03:00
14272294	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:48:19.004000+03:00
14272295	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:51:46.855000+03:00
14272298	Пользователь	Здравствуйте, подскажите пожалуйста как быть. Конкурс, рассмотрение заявок, у поставщика контракт с штрафом, иогу ли его брать в расчет?	2025-03-13 09:40:53.851000+03:00
14272298	Оператор	Здравствуйте, Екатерина Эриковна	2025-03-13 09:41:01.163000+03:00
14272301	Оператор	Здравствуйте, Светлана Андреевна	2025-03-13 09:41:09.500000+03:00
14272301	Пользователь	в связи со смертью на СВО	2025-03-13 09:51:05.906000+03:00
14272304	Оператор	Даем удобную таблицу со всеми документами, встпупающими в силу с марта. В ней, помимо документов и краткой сути, - пояснения юриста, чем каждое изменение важно для клиник. Прислать Вам ссылку?	2025-03-13 09:41:12.620000+03:00
14272304	Пользователь	Да, пришлите	2025-03-13 09:41:12.661000+03:00
14272304	Оператор	Здравствуйте, Ольга Петровна	2025-03-13 09:41:17.852000+03:00
14272304	Оператор	"<p>Направляю  ""  style=""margin: 0;padding: 0;box-sizing: border-box;display: inline-block;text-decoration: none; color: #006db6;border-bottom: 1px solid #006db6; font-weight: bold;"" >ссылку  на таблицу. Могу еще чем-то помочь?</p>"	2025-03-13 09:41:44.317000+03:00
14272305	Пользователь	если нам передают имущество по КФО 5, по какому КФО мы можем принять к учету?	2025-03-13 09:41:19.539000+03:00
14272305	Оператор	Здравствуйте, Антонина Петровна	2025-03-13 09:41:26.191000+03:00
14272305	Оператор	Минуту, пожалуйста	2025-03-13 09:42:26.556000+03:00
14272305	Оператор	Антонина Петровна, примите по тому КФО, по которому указано в извещении. Как поом отразить МЗ необходимо согласовать с ГРБС, аналогично  	2025-03-13 09:59:53.744000+03:00
14272308	Оператор	Здравствуйте, Евгения -	2025-03-13 09:41:30.008000+03:00
14272308	Оператор	Минуту, пожалуйста	2025-03-13 09:42:31.091000+03:00
14272308	Оператор	"Клинические рекомендации в системе ""Консилиум"" -   . Сразу весь комплект скачать нельзя, можно скачать документ. Заходите в нужный документ и скачиваете."	2025-03-13 09:42:51.532000+03:00
14272308	Пользователь	как найти клинические рекомендации по эндокринологии?	2025-03-13 09:44:22.934000+03:00
14272308	Пользователь	не могу скачать документы. Требует активации кода. когда ввожу номер телефона пишит что данный тел уже зарегестрирован	2025-03-13 09:50:45.367000+03:00
14272308	Пользователь	что делать	2025-03-13 09:50:49.181000+03:00
14272308	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 10:06:26.758000+03:00
14272311	Пользователь	Добрый день! Истец обратился в Арбитражный суд с Исковым заявлением, при этом ошибочно уплатил государственную пошлину в иной Арбитражный суд. Возможно ли в таком случае сделать перезачёт уплаченной госпошлины?	2025-03-13 09:41:52.725000+03:00
14272311	Оператор	Здравствуйте, Вячеслав Александрович	2025-03-13 09:41:58.930000+03:00
14272311	Оператор	Да, возможно.  	2025-03-13 09:47:17.805000+03:00
14272311	Оператор	Автосообщение: проигнорируйте призыв с оценкой, если информации от эксперта недостаточно. Напишите в чат еще раз, чтобы эксперт продолжил работу по вашему запросу	2025-03-13 09:47:40.480000+03:00
14272311	Оператор	Всего доброго. Будем рады помочь с ответами на новые вопросы! 	2025-03-13 10:04:23.140000+03:00
14272317	Пользователь	изменения 2025	2025-03-13 09:42:26.380000+03:00
14272317	Оператор	Здравствуйте, Тамара Владимировна. Вам присвоен ВИП-статус. Будем рады быстро решить ваш вопрос.	2025-03-13 09:42:32.885000+03:00
14272317	Оператор	Минуту, пожалуйста	2025-03-13 09:43:33.943000+03:00
14272317	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-13 10:01:55.810000+03:00
14272319	Пользователь	Здравствуйте! Подскажите, пожалуйста, можно ли на счет 02.31 принять имущество на хранение только на основании служебной записки от начальника отдела? Имущество поступило в пользование от вышестоящей организации на время в пользование.	2025-03-13 09:42:33.893000+03:00
14272319	Оператор	Здравствуйте, Елена Павловна	2025-03-13 09:42:39.751000+03:00
14272319	Оператор	Минутку, пожалуйста…	2025-03-13 09:43:35.094000+03:00
14272319	Пользователь	ели имущество принимается на хранение, можно ли им при этом пользоваться?	2025-03-13 09:48:23.335000+03:00
14272319	Оператор	Елена Павловна, если это право у вас будет в договоре 	2025-03-13 09:48:48.392000+03:00
14272319	Пользователь	спасибо	2025-03-13 09:48:59.283000+03:00
14272319	Оператор	Благодарим за пользование Системой Госфинансы. Желаем доброго настроения и комфортной работы! Ждем Вас в Системе с новыми вопросами.	2025-03-13 09:49:17.166000+03:00
14272319	Пользователь	а ели договора не будет?	2025-03-13 09:49:17.286000+03:00
14272319	Оператор	Елена Павловна, Закон запрещает пользоваться переданной на хранение вещью, а также предоставлять возможность пользоваться ей другим лицам без согласия поклажедателя (ст. 892 ГК РФ)	2025-03-13 09:49:53.416000+03:00
14272323	Пользователь	Добрый день, прошу разъяснить, могут ли муниципальные бюджетные и автономные учреждения дополнительного образования (направление физическая культура и спорт) включать в муниципальное задание в показатели платные группы детей, занимающихся на этапах спортивной подготовки на 100% платной основе. На данный момент муниципальное задание формируется за счет субсидии на выполнение муниципального задания, а платные услуги идут сверх муниципального задания.	2025-03-13 09:42:45.559000+03:00
14272323	Оператор	Здравствуйте, Дмитрий Владимирович	2025-03-13 09:42:54.011000+03:00
14272327	Пользователь	Есть ли у Вас учеба по организации сестринского дела 144 часа?	2025-03-13 09:43:13.247000+03:00
14272331	Оператор	Здравствуйте, Сталина Ивановна. Вам присвоен ВИП-статус. Будем рады быстро решить ваш вопрос.	2025-03-13 09:43:19.786000+03:00
14272331	Оператор	Уже ищу ответ. Подождите, пожалуйста.	2025-03-13 09:43:36.590000+03:00
14272331	Оператор	Как составить и проверить бухгалтерскую отчетность по всем ФСБУ   Как применять изменения по ФСБУ по НМА на 2024 год  	2025-03-13 09:44:03.258000+03:00
14272331	Оператор	Уточните, пожалуйста, вашу ситуацию и вопрос.	2025-03-13 09:45:34.862000+03:00
14272331	Оператор	Перечень действующих ПБУ и ФСБУ и нормативных актов по ведению бухучета  	2025-03-13 09:55:20.148000+03:00
14272332	Пользователь	новые кбк по ндфл	2025-03-13 09:43:14.846000+03:00
14272332	Оператор	Здравствуйте, Елена Николаевна	2025-03-13 09:43:16.694000+03:00
14272332	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-13 09:58:26.365000+03:00
14272334	Пользователь	Здравствуйте! Подскажите, как я могу поменять профессию в Актионе? В личном кабинете нет возможности выбрать другое направление	2025-03-13 09:43:23.652000+03:00
14272334	Оператор	Здравствуйте, Екатерина Алексеевна	2025-03-13 09:43:30.945000+03:00
14272336	Пользователь	Добрый день! ожидаем ответа на вопрос от11.03.2025 №4567279.	2025-03-13 09:43:33.596000+03:00
14272336	Оператор	Вопрос еще в работе у эксперта. Сроки ответов в период сдачи годовой отчетности с января по март могут быть временно увеличены.  	2025-03-13 09:46:00.793000+03:00
14272336	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:53:08.452000+03:00
14272337	Оператор	есть следующий материал  	2025-03-13 10:15:56.358000+03:00
14272339	Оператор	Здравствуйте, Рима 	2025-03-13 09:43:38.351000+03:00
14272339	Оператор	Отписала Вашу почту от рассылок. Прекратят поступать в течение нескольких дней. 	2025-03-13 09:43:45.069000+03:00
14272339	Пользователь	Уже месяц отписываюсь каждый день	2025-03-13 09:43:59.452000+03:00
14272339	Оператор	Почта заблокирована от рассылки вручную	2025-03-13 09:44:45.683000+03:00
14272339	Оператор	Рада помочь!	2025-03-13 09:45:20.279000+03:00
14272339	Пользователь	хоть бы извинились. Насилие рекламное какое-то.	2025-03-13 09:45:39.702000+03:00
14272339	Оператор	Хорошего дня!	2025-03-13 09:48:16.308000+03:00
14272341	Оператор	Минуту, пожалуйста	2025-03-13 09:44:41.473000+03:00
14272341	Оператор	Не в электронном виде, высылаются вам лично	2025-03-13 09:52:53.763000+03:00
14272341	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:57:47.310000+03:00
14272342	Пользователь	здравствуйте	2025-03-13 09:44:10.857000+03:00
14272344	Оператор	Здравствуйте, Елена Николаевна	2025-03-13 09:43:49.616000+03:00
14272348	Оператор	Здравствуйте, Ольга 	2025-03-13 09:43:46.905000+03:00
14272349	Пользователь	добрый день! Интересует правовая позиция для обоснования возложения адм.ответственности на должностное лица.	2025-03-13 09:43:49.538000+03:00
14272355	Пользователь	Добрый день! Отпишите пожалуйста почту <buh@psm.rostov.ru> от всех рассылок группы Актион!!! Особенно госфинансы!!! Мы регулярно отписываемся и в настройках уже убрали все подписки, но письма всё равно настойчиво приходят. Вы засоряете нам рабочую почту и нервируете сотрудников!!!	2025-03-13 09:43:59.757000+03:00
14272355	Оператор	Здравствуйте, Наталья Сергеевна	2025-03-13 09:44:05.906000+03:00
14272356	Пользователь	для преподавателя по охране труда	2025-03-13 09:44:22.526000+03:00
14272357	Оператор	Здравствуйте, Анна Валерьевна	2025-03-13 09:44:11.387000+03:00
14272357	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-13 09:54:46.432000+03:00
14272358	Пользователь	Доброе утро! Какой количество лучше сделать аудиторского заключения? Есть предложения?	2025-03-13 09:44:06.409000+03:00
14272358	Оператор	данный вопрос к нашей тематике не относится 	2025-03-13 09:44:40.238000+03:00
14272361	Оператор	Здравствуйте, Наталья Викторовна	2025-03-13 09:44:19.731000+03:00
14272364	Пользователь	Добрый день! Прошу разъяснить необходимость начисления НДС в следующих ситуациях: 1. Компания Альфа переуступила право требования возврата аванса от поставщика (дебиторская задолженность поставщика) компании Бетта. Сумма дебиторской задолженность 30 млн. руб., продана задолженность за 29 млн. руб. 2. Компания Альфа переуступила право истребования долга за товары отгруженные покупателю (дебиторская задолженность покупателя) компании Бетта. Сумма дебиторской задолженность 20 млн. руб., продана задолженность за 19 млн. руб.	2025-03-13 09:44:23.144000+03:00
14272364	Оператор	Я могу вам помочь чем-нибудь еще?	2025-03-13 10:04:37.231000+03:00
14272366	Оператор	минуту	2025-03-13 09:45:31.904000+03:00
14272367	Оператор	Минуту, пожалуйста	2025-03-13 09:45:40.054000+03:00
14272367	Оператор	Татьяна Владимировна, нет  	2025-03-13 09:48:55.557000+03:00
14272367	Оператор	Татьяна Владимировна, Счета санкционирования не закрываются в конце года, соответственно на конец года по этим счетам остаются остатки. На начало года в Главную книгу остатки текущего года не переносятся по аналитическим счетам санкционирования: ЛБО (501.10); бюджетных ассигнований (503.10); исполненных денежных обязательств (502.12).  	2025-03-13 09:57:54.225000+03:00
14272367	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярным материалом Системы:  	2025-03-13 10:11:09.866000+03:00
14272368	Оператор	Здравствуйте, Наталия Николаевна	2025-03-13 09:44:38.403000+03:00
14272368	Оператор	"По специальности ""Организация сестринского дела"" аккредитована наша программа повышения квалификации - Управление сестринской деятельностью: эпидбезопасность, кадры, экономика, 144 часа"	2025-03-13 09:46:04.566000+03:00
14272368	Оператор	"Есть программа ""Организация сестринского дела"", 144 часа, которая аккредитована по специальностям: – Сестринское дело – Акушерское дело – Лечебное дело "	2025-03-13 09:47:58.993000+03:00
14272368	Оператор	"Т.е., если у вас специальность ""Организация сестринского дела"", то надо выбирать первую."	2025-03-13 09:48:30.415000+03:00
14272368	Оператор	Вы можете приобрести программу на нашем сайте магазина -  	2025-03-13 09:49:29.230000+03:00
14272368	Оператор	Какая у вас специальность?	2025-03-13 09:50:00.802000+03:00
14272368	Пользователь	У меня сертификат по сестринскому делу в педиатрии.Я медсестра офтальмологического отделения в детской поликлинике.Являюсь дублером старшей медсестры отделения.Выбираю Сестринское дело?	2025-03-13 09:50:11.543000+03:00
14272368	Оператор	"Тогда можете выбрать программу ""Организация сестринского дела"", но баллы на НМО по ней начислены не будут, т.к. программа не аккредитована по вашей специальности."	2025-03-13 09:52:08.884000+03:00
14272368	Пользователь	Хорошо,спасибо,посмотрю	2025-03-13 09:53:37.491000+03:00
14272369	Пользователь	Должны ли электрики и энергетики, работающие в строительной сфере проходить психиатрическое освидетельствование?	2025-03-13 09:44:35.605000+03:00
14272369	Оператор	Здравствуйте, Анастасия Данииловна	2025-03-13 09:44:41.295000+03:00
14272369	Оператор	Если организуют, монтируют, налаживают, проводят техническое обслуживание, ремонтируют, управляют режимом работы электроустановок, то нужно направить.	2025-03-13 09:46:26.053000+03:00
14272369	Оператор	 	2025-03-13 09:46:42.717000+03:00
14272370	Оператор	Здравствуйте, Галина Алексеевна	2025-03-13 09:44:42.802000+03:00
14272370	Оператор	"Ваш вопрос оформлен под №[4570892]. Ответ на него будет готов в течение 24-х часов и вы можете посмотреть его на вкладке Письменно. Подробнее ознакомиться с правилами подготовки и получения ответов экспертов, Вы можете на нашем  "" "">сайте ."	2025-03-13 09:45:24.837000+03:00
14272370	Оператор	Если у вас есть дополнительные вопросы по этой теме, я с радостью отвечу на них. Рекомендуем Вам ознакомиться с популярными материалами Системы:    	2025-03-13 10:02:39.986000+03:00
14272371	Пользователь	подскажите косгу огнетушители	2025-03-13 09:44:42.552000+03:00
14272371	Пользователь	ОП8	2025-03-13 09:44:49.376000+03:00
14272374	Оператор	 	2025-03-13 09:45:48.394000+03:00
14272374	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:45:54.965000+03:00
14272374	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-13 09:56:48.817000+03:00
14272378	Оператор	На ваш вопрос понадобится больше времени — в течение 24 часов мы изучим ситуацию, документы и ответим вам во вкладке чата «Письменно». Вы согласны подождать?	2025-03-13 09:46:11.102000+03:00
14272378	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:51:37.004000+03:00
14272378	Пользователь	Здравствуйте, мы возвращаем продавцу товар какие проводки?	2025-03-13 10:21:42.753000+03:00
14272379	Оператор	9. Путевой лист должен быть оформлен на бумажном носителе или сформирован в виде электронного путевого листа.  	2025-03-13 10:04:58.898000+03:00
14272380	Пользователь	Добрый день. У меня необычный вопрос: как лучше уволить плохого сотрудника? Какими способами можно уволить, чтобы увольнение не затянулось на месяцы. Поставлена цель: надо уволить такого то сотрудника. Сотрудник не пьет, не курит, не прогуливает, не опаздывает- это ИТР. Сказано уволить и все? Я знаю только два способа: сокращение-это долго, но ставку эту убирать не хотят. Соглашение сторон, если работник согласится, а если нет? Может еще есть какие то способы есть	2025-03-13 09:45:08.356000+03:00
14272380	Оператор	Здравствуйте, Наталья Евгеньевна	2025-03-13 09:45:15.412000+03:00
14272380	Оператор	Минуту, пожалуйста	2025-03-13 09:46:15.649000+03:00
14272380	Оператор	Вот какие есть еще способы:  	2025-03-13 09:50:04.330000+03:00
14272380	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами в этом месяце:    	2025-03-13 10:00:53.976000+03:00
14272381	Оператор	Рады приветствовать Вас на нашем сайте!	2025-03-13 09:45:41.103000+03:00
14272381	Пользователь	Можно ли б/у СИЗ (футболки, костюмы х/б или смесовые) после стирки перевести в ПП для дальнейшего использования в качестве ветоши.	2025-03-13 09:47:05.518000+03:00
14272381	Оператор	Работодатель может сам определить в локальном нормативном акте порядок обращения, если требование или знак специальной утилизации СИЗ не указаны в руководстве по эксплуатации или на упаковке изделия. Но сделать это предстоит в соответствии с классом опасности отработанного защитного средства. 	2025-03-13 09:49:56.626000+03:00
14272382	Оператор	Уточните ваш вопрос	2025-03-13 09:57:38.041000+03:00
14272386	Пользователь	Здравствуйте, почему то мои сотрудники не получают приглашение на обучение Войтешенко, Катункина и Ловать все делаю как всем, в прошлом году они учились я отправила им приглашение на тот же эмейл,что и в прошлом году	2025-03-13 09:45:18.383000+03:00
14272386	Оператор	Здравствуйте, Людмила Ивановна	2025-03-13 09:45:24.344000+03:00
14272386	Оператор	Минуту	2025-03-13 09:46:09.498000+03:00
14272386	Оператор	Укажите почты проверим	2025-03-13 09:47:25.210000+03:00
14272387	Пользователь	Доброе утро ! На каком счете нужно учитывать средства реабилитации предназначенные для проката?	2025-03-13 09:45:25.525000+03:00
14272387	Оператор	Агния Александровна, сч 105.06  	2025-03-13 09:50:33.647000+03:00
14272387	Оператор	Спасибо за оценку. Рада, что смогла быть Вам полезной.	2025-03-13 09:56:31.705000+03:00
14272387	Пользователь	К каким выплатам нужно отнести за работу в выходные и праздничные дни при расчете структуры ФОТ?	2025-03-13 10:04:37.050000+03:00
14272387	Оператор	Агния Александровна, не совсем понятен вопрос, уточните, пожалуйста 	2025-03-13 10:05:25.330000+03:00
14272387	Пользователь	к стимулирующим их понятно не отнесем.	2025-03-13 10:08:10.299000+03:00
14272387	Оператор	Агния Александровна, компенсационные эти выплаты, так как в ТК предусмотрены 	2025-03-13 10:08:47.253000+03:00
14272390	Пользователь	Не получается увидеть свои сертификаты. Просит заполнить данные, заполняю, а они не сохраняются	2025-03-13 09:45:28.336000+03:00
14272390	Оператор	Здравствуйте, Марина Игоревна	2025-03-13 09:45:35.351000+03:00
14272390	Оператор	Минуту	2025-03-13 09:46:04.494000+03:00
14272390	Оператор	на сайте школы во вкладке «Мое обучение» — «Дипломы».	2025-03-13 09:46:48.363000+03:00
14272390	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:46:57.313000+03:00
14272394	Пользователь	Добрый день. Ставка ндфл в 2025г по дивидендам резидентам - физлицам 13% до 2,4 млн рублей, 15% от 2,4% до 5 млн ?	2025-03-13 09:45:46.963000+03:00
14272394	Оператор	Здравствуйте, Наталья Анатольевна	2025-03-13 09:45:53.283000+03:00
14272394	Оператор	Минуту, пожалуйста	2025-03-13 09:46:54.047000+03:00
14272395	Оператор	Здравствуйте, Анна Александровна	2025-03-13 09:45:54.774000+03:00
14272395	Оператор	Минуту, пожалуйста	2025-03-13 09:46:55.733000+03:00
14272397	Оператор	Минутку, пожалуйста...	2025-03-13 09:46:33.407000+03:00
14272397	Оператор	Запчасти относятся в запасам, учитывайте их на счете 10 (п. 3 ФСБУ 5/2019) Запчасти в запасе нужно учитывать на счет 10, в случае ремонта списываются  	2025-03-13 09:51:50.547000+03:00
14272397	Оператор	Я могу вам помочь чем-нибудь еще?	2025-03-13 09:58:24.818000+03:00
14272397	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-13 09:58:32.886000+03:00
